SystemCodeNumber,price,LastUpdatedDate,LastUpdatedTime,Occupancy,Capacity,Latitude,Longitude,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,time,diff,timestamp
Others-CCCPS105a,14.288422100547535,17-11-2016,11:04:00,1327.0,2009.0,26.14747299,91.72804914,car,high,8.0,0.0,1751911646732,1,2016-11-17 11:04:00
Others-CCCPS105a,13.626341463414636,17-11-2016,11:31:00,1372.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911647232,1,2016-11-17 11:31:00
Others-CCCPS105a,15.121871577899457,17-11-2016,12:04:00,1411.0,2009.0,26.14747299,91.72804914,car,high,10.0,0.0,1751911647732,1,2016-11-17 12:04:00
Others-CCCPS105a,15.129437531110009,17-11-2016,12:31:00,1430.0,2009.0,26.14747299,91.72804914,car,high,10.0,0.0,1751911648232,1,2016-11-17 12:31:00
Others-CCCPS105a,14.07810851169736,17-11-2016,13:04:00,1502.0,2009.0,26.14747299,91.72804914,car,average,7.0,0.0,1751911648732,1,2016-11-17 13:04:00
Others-CCCPS105a,15.15890492782479,17-11-2016,13:31:00,1504.0,2009.0,26.14747299,91.72804914,truck,high,9.0,0.0,1751911649232,1,2016-11-17 13:31:00
Others-CCCPS105a,13.274922847187655,17-11-2016,14:04:00,1494.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911649732,1,2016-11-17 14:04:00
Others-CCCPS105a,13.26934793429567,17-11-2016,14:30:00,1480.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911650232,1,2016-11-17 14:30:00
Others-CCCPS105a,13.249437531110004,17-11-2016,14:58:00,1430.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911650732,1,2016-11-17 14:58:00
Others-CCCPS105a,12.94116475858636,17-11-2016,15:30:00,1359.0,2009.0,26.14747299,91.72804914,truck,low,3.0,0.0,1751911651232,1,2016-11-17 15:30:00
Others-CCCPS105a,12.51687406669985,17-11-2016,15:58:00,1298.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911651732,1,2016-11-17 15:58:00
Others-CCCPS105a,12.080238924838229,17-11-2016,16:31:00,1206.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911652232,1,2016-11-17 16:31:00
Others-CCCPS105a,11.819412643106023,18-11-2016,08:01:00,551.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911652732,1,2016-11-18 08:01:00
Others-CCCPS105a,11.419412643106025,18-11-2016,08:01:00,551.0,2009.0,26.14747299,91.72804914,cycle,low,2.0,0.0,1751911653232,1,2016-11-18 08:01:00
Others-CCCPS105a,12.125296167247388,18-11-2016,08:27:00,616.0,2009.0,26.14747299,91.72804914,truck,average,2.0,0.0,1751911653732,1,2016-11-18 08:27:00
Others-CCCPS105a,11.911796913887509,18-11-2016,09:27:00,783.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911654232,1,2016-11-18 09:27:00
Others-CCCPS105a,13.428830263812843,18-11-2016,10:01:00,876.0,2009.0,26.14747299,91.72804914,truck,average,5.0,0.0,1751911654732,1,2016-11-18 10:01:00
Others-CCCPS105a,13.06108511697362,18-11-2016,10:27:00,957.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911655232,1,2016-11-18 10:27:00
Others-CCCPS105a,13.492145345943255,18-11-2016,11:01:00,1035.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911655732,1,2016-11-18 11:01:00
Others-CCCPS105a,14.591657541065208,18-11-2016,11:34:00,1084.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911656232,1,2016-11-18 11:34:00
Others-CCCPS105a,14.365993031358888,18-11-2016,12:01:00,1120.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911656732,1,2016-11-18 12:01:00
Others-CCCPS105a,14.387894474863115,18-11-2016,12:27:00,1175.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911657232,1,2016-11-18 12:27:00
Others-CCCPS105a,14.62948730711797,18-11-2016,13:01:00,1179.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911657732,1,2016-11-18 13:01:00
Others-CCCPS105a,14.633469387755104,18-11-2016,13:34:00,1189.0,2009.0,26.14747299,91.72804914,truck,high,8.0,0.0,1751911658232,1,2016-11-18 13:34:00
Others-CCCPS105a,12.749089099054256,18-11-2016,14:01:00,1178.0,2009.0,26.14747299,91.72804914,car,average,4.0,0.0,1751911658732,1,2016-11-18 14:01:00
Others-CCCPS105a,13.141921353907415,18-11-2016,14:28:00,1160.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911659232,1,2016-11-18 14:28:00
Others-CCCPS105a,12.448382279741166,18-11-2016,15:01:00,1126.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911659732,1,2016-11-18 15:01:00
Others-CCCPS105a,12.185286212045794,18-11-2016,15:28:00,1068.0,2009.0,26.14747299,91.72804914,bike,low,3.0,0.0,1751911660232,1,2016-11-18 15:28:00
Others-CCCPS105a,12.406968641114982,18-11-2016,16:01:00,1022.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911660732,1,2016-11-18 16:01:00
Others-CCCPS105a,11.991438526630166,18-11-2016,16:28:00,983.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911661232,1,2016-11-18 16:28:00
Others-CCCPS105a,11.83950223992036,19-11-2016,07:57:00,501.0,2009.0,26.14747299,91.72804914,bike,average,3.0,0.0,1751911661732,1,2016-11-19 07:57:00
Others-CCCPS105a,11.813837730214036,19-11-2016,08:31:00,537.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911662232,1,2016-11-19 08:31:00
Others-CCCPS105a,11.8397212543554,19-11-2016,08:57:00,602.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911662732,1,2016-11-19 08:57:00
Others-CCCPS105a,11.473568939771033,19-11-2016,09:31:00,687.0,2009.0,26.14747299,91.72804914,cycle,low,2.0,0.0,1751911663232,1,2016-11-19 09:31:00
Others-CCCPS105a,12.319362867098056,19-11-2016,10:04:00,802.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911663732,1,2016-11-19 10:04:00
Others-CCCPS105a,12.628830263812842,19-11-2016,10:31:00,876.0,2009.0,26.14747299,91.72804914,car,average,4.0,0.0,1751911664232,1,2016-11-19 10:31:00
Others-CCCPS105a,14.138297660527623,19-11-2016,10:58:00,950.0,2009.0,26.14747299,91.72804914,truck,high,7.0,0.0,1751911664732,1,2016-11-19 10:58:00
Others-CCCPS105a,13.506480836236934,19-11-2016,11:31:00,1071.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911665232,1,2016-11-19 11:31:00
Others-CCCPS105a,14.390681931309109,19-11-2016,12:04:00,1182.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911665732,1,2016-11-19 12:04:00
Others-CCCPS105a,14.658954703832752,19-11-2016,12:31:00,1253.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911666232,1,2016-11-19 12:31:00
Others-CCCPS105a,14.686829268292684,19-11-2016,13:04:00,1323.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911666732,1,2016-11-19 13:04:00
Others-CCCPS105a,14.324260826281732,19-11-2016,13:31:00,1417.0,2009.0,26.14747299,91.72804914,car,high,8.0,0.0,1751911667232,1,2016-11-19 13:31:00
Others-CCCPS105a,12.880497760079642,19-11-2016,14:04:00,1508.0,2009.0,26.14747299,91.72804914,cycle,average,5.0,0.0,1751911667732,1,2016-11-19 14:04:00
Others-CCCPS105a,13.74200099552016,19-11-2016,14:31:00,1562.0,2009.0,26.14747299,91.72804914,bike,high,7.0,0.0,1751911668232,1,2016-11-19 14:31:00
Others-CCCPS105a,12.628372324539573,19-11-2016,15:04:00,1578.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911668732,1,2016-11-19 15:04:00
Others-CCCPS105a,12.38837232453957,19-11-2016,15:31:00,1578.0,2009.0,26.14747299,91.72804914,bike,low,3.0,0.0,1751911669232,1,2016-11-19 15:31:00
Others-CCCPS105a,12.621204579392732,19-11-2016,16:04:00,1560.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911669732,1,2016-11-19 16:04:00
Others-CCCPS105a,12.596117471378795,19-11-2016,16:31:00,1497.0,2009.0,26.14747299,91.72804914,truck,low,2.0,0.0,1751911670232,1,2016-11-19 16:31:00
Others-CCCPS105a,13.82737680438029,20-11-2016,08:01:00,571.0,2009.0,26.14747299,91.72804914,car,low,3.0,1.0,1751911670732,1,2016-11-20 08:01:00
Others-CCCPS105a,13.586978596316577,20-11-2016,08:27:00,570.0,2009.0,26.14747299,91.72804914,bike,low,3.0,1.0,1751911671232,1,2016-11-20 08:27:00
Others-CCCPS105a,13.831358885017424,20-11-2016,09:01:00,581.0,2009.0,26.14747299,91.72804914,car,low,3.0,1.0,1751911671732,1,2016-11-20 09:01:00
Others-CCCPS105a,13.84927824788452,20-11-2016,09:27:00,626.0,2009.0,26.14747299,91.72804914,car,low,3.0,1.0,1751911672232,1,2016-11-20 09:27:00
Others-CCCPS105a,14.957551020408165,20-11-2016,10:01:00,697.0,2009.0,26.14747299,91.72804914,car,average,6.0,1.0,1751911672732,1,2016-11-20 10:01:00
Others-CCCPS105a,14.695072175211548,20-11-2016,10:27:00,741.0,2009.0,26.14747299,91.72804914,car,low,5.0,1.0,1751911673232,1,2016-11-20 10:27:00
Others-CCCPS105a,15.818078646092584,20-11-2016,11:01:00,849.0,2009.0,26.14747299,91.72804914,car,average,8.0,1.0,1751911673732,1,2016-11-20 11:01:00
Others-CCCPS105a,16.93511199601792,20-11-2016,11:27:00,942.0,2009.0,26.14747299,91.72804914,car,high,11.0,1.0,1751911674232,1,2016-11-20 11:27:00
Others-CCCPS105a,17.775331010452962,20-11-2016,12:01:00,1043.0,2009.0,26.14747299,91.72804914,car,high,13.0,1.0,1751911674732,1,2016-11-20 12:01:00
Others-CCCPS105a,16.331966152314585,20-11-2016,12:34:00,1135.0,2009.0,26.14747299,91.72804914,car,average,9.0,1.0,1751911675232,1,2016-11-20 12:34:00
Others-CCCPS105a,17.212185166749627,20-11-2016,13:07:00,1236.0,2009.0,26.14747299,91.72804914,bike,high,12.0,1.0,1751911675732,1,2016-11-20 13:07:00
Others-CCCPS105a,17.47050273768044,20-11-2016,13:27:00,1282.0,2009.0,26.14747299,91.72804914,car,high,12.0,1.0,1751911676232,1,2016-11-20 13:27:00
Others-CCCPS105a,15.215191637630664,20-11-2016,14:01:00,1344.0,2009.0,26.14747299,91.72804914,cycle,average,7.0,1.0,1751911676732,1,2016-11-20 14:01:00
Others-CCCPS105a,16.02713787954206,20-11-2016,14:27:00,1374.0,2009.0,26.14747299,91.72804914,truck,average,7.0,1.0,1751911677232,1,2016-11-20 14:27:00
Others-CCCPS105a,14.31788949726232,20-11-2016,15:01:00,1401.0,2009.0,26.14747299,91.72804914,bike,low,4.0,1.0,1751911677732,1,2016-11-20 15:01:00
Others-CCCPS105a,14.93997013439522,20-11-2016,15:27:00,1356.0,2009.0,26.14747299,91.72804914,truck,low,4.0,1.0,1751911678232,1,2016-11-20 15:27:00
Others-CCCPS105a,14.802050771528124,20-11-2016,16:01:00,1311.0,2009.0,26.14747299,91.72804914,car,average,5.0,1.0,1751911678732,1,2016-11-20 16:01:00
Others-CCCPS105a,14.079840716774514,20-11-2016,16:31:00,1205.0,2009.0,26.14747299,91.72804914,cycle,low,4.0,1.0,1751911679232,1,2016-11-20 16:31:00
Others-CCCPS105a,11.811846689895471,21-11-2016,08:04:00,532.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911679732,1,2016-11-21 08:04:00
Others-CCCPS105a,11.8397212543554,21-11-2016,08:31:00,602.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911680232,1,2016-11-21 08:31:00
Others-CCCPS105a,12.282727725236438,21-11-2016,09:04:00,710.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911680732,1,2016-11-21 09:04:00
Others-CCCPS105a,12.315380786460926,21-11-2016,09:31:00,792.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911681232,1,2016-11-21 09:31:00
Others-CCCPS105a,13.05391737182678,21-11-2016,10:04:00,939.0,2009.0,26.14747299,91.72804914,truck,average,4.0,0.0,1751911681732,1,2016-11-21 10:04:00
Others-CCCPS105a,13.09174713787954,21-11-2016,10:31:00,1034.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911682232,1,2016-11-21 10:31:00
Others-CCCPS105a,14.614753608760578,21-11-2016,11:04:00,1142.0,2009.0,26.14747299,91.72804914,truck,high,8.0,0.0,1751911682732,1,2016-11-21 11:04:00
Others-CCCPS105a,13.95824788451966,21-11-2016,11:30:00,1201.0,2009.0,26.14747299,91.72804914,car,average,7.0,0.0,1751911683232,1,2016-11-21 11:30:00
Others-CCCPS105a,13.972981582877054,21-11-2016,11:57:00,1238.0,2009.0,26.14747299,91.72804914,car,average,7.0,0.0,1751911683732,1,2016-11-21 11:57:00
Others-CCCPS105a,15.06572424091588,21-11-2016,12:31:00,1270.0,2009.0,26.14747299,91.72804914,car,high,10.0,0.0,1751911684232,1,2016-11-21 12:31:00
Others-CCCPS105a,14.685634644101544,21-11-2016,12:57:00,1320.0,2009.0,26.14747299,91.72804914,cycle,high,10.0,0.0,1751911684732,1,2016-11-21 12:57:00
Others-CCCPS105a,14.45001493280239,21-11-2016,13:31:00,1331.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911685232,1,2016-11-21 13:31:00
Others-CCCPS105a,13.602847187655552,21-11-2016,14:04:00,1313.0,2009.0,26.14747299,91.72804914,truck,average,5.0,0.0,1751911685732,1,2016-11-21 14:04:00
Others-CCCPS105a,13.186520657043308,21-11-2016,14:31:00,1272.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911686232,1,2016-11-21 14:31:00
Others-CCCPS105a,13.170592334494772,21-11-2016,14:57:00,1232.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911686732,1,2016-11-21 14:57:00
Others-CCCPS105a,12.455948232951716,21-11-2016,15:31:00,1145.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911687232,1,2016-11-21 15:31:00
Others-CCCPS105a,12.031259333001492,21-11-2016,15:57:00,1083.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911687732,1,2016-11-21 15:57:00
Others-CCCPS105a,12.255908412145349,21-11-2016,16:31:00,944.0,2009.0,26.14747299,91.72804914,car,average,3.0,0.0,1751911688232,1,2016-11-21 16:31:00
Others-CCCPS105a,11.846092583374814,22-11-2016,07:57:00,618.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911688732,1,2016-11-22 07:57:00
Others-CCCPS105a,12.280338476854157,22-11-2016,08:31:00,704.0,2009.0,26.14747299,91.72804914,truck,low,2.0,0.0,1751911689232,1,2016-11-22 08:31:00
Others-CCCPS105a,12.326530612244898,22-11-2016,09:04:00,820.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911689732,1,2016-11-22 09:04:00
Others-CCCPS105a,12.361572921851668,22-11-2016,09:31:00,908.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911690232,1,2016-11-22 09:31:00
Others-CCCPS105a,12.404181184668987,22-11-2016,10:04:00,1015.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911690732,1,2016-11-22 10:04:00
Others-CCCPS105a,13.409576903932305,22-11-2016,10:31:00,1129.0,2009.0,26.14747299,91.72804914,car,high,6.0,0.0,1751911691232,1,2016-11-22 10:31:00
Others-CCCPS105a,13.562628173220508,22-11-2016,11:04:00,1212.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911691732,1,2016-11-22 11:04:00
Others-CCCPS105a,13.986918865107018,22-11-2016,11:31:00,1273.0,2009.0,26.14747299,91.72804914,truck,average,6.0,0.0,1751911692232,1,2016-11-22 11:31:00
Others-CCCPS105a,15.08165256346441,22-11-2016,12:04:00,1310.0,2009.0,26.14747299,91.72804914,car,high,10.0,0.0,1751911692732,1,2016-11-22 12:04:00
Others-CCCPS105a,15.484440019910403,22-11-2016,12:31:00,1317.0,2009.0,26.14747299,91.72804914,truck,high,10.0,0.0,1751911693232,1,2016-11-22 12:31:00
Others-CCCPS105a,15.10196117471379,22-11-2016,12:57:00,1361.0,2009.0,26.14747299,91.72804914,car,high,10.0,0.0,1751911693732,1,2016-11-22 12:57:00
Others-CCCPS105a,14.463952215032354,22-11-2016,13:31:00,1366.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911694232,1,2016-11-22 13:31:00
Others-CCCPS105a,13.391119960179196,22-11-2016,13:57:00,1384.0,2009.0,26.14747299,91.72804914,bike,average,6.0,0.0,1751911694732,1,2016-11-22 13:57:00
Others-CCCPS105a,12.977182677949228,22-11-2016,14:31:00,1349.0,2009.0,26.14747299,91.72804914,bike,average,5.0,0.0,1751911695232,1,2016-11-22 14:31:00
Others-CCCPS105a,13.199263315082131,22-11-2016,14:57:00,1304.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911695732,1,2016-11-22 14:57:00
Others-CCCPS105a,12.49258337481334,22-11-2016,15:31:00,1237.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911696232,1,2016-11-22 15:31:00
Others-CCCPS105a,12.463912394225982,22-11-2016,15:57:00,1165.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911696732,1,2016-11-22 15:57:00
Others-CCCPS105a,11.61612742658039,22-11-2016,16:30:00,1045.0,2009.0,26.14747299,91.72804914,cycle,low,2.0,0.0,1751911697232,1,2016-11-22 16:30:00
Others-CCCPS105a,11.866799402687905,23-11-2016,08:04:00,670.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911697732,1,2016-11-23 08:04:00
Others-CCCPS105a,12.177859631657542,23-11-2016,08:30:00,748.0,2009.0,26.14747299,91.72804914,car,average,3.0,0.0,1751911698232,1,2016-11-23 08:30:00
Others-CCCPS105a,11.930114484818317,23-11-2016,08:57:00,829.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911698736,1,2016-11-23 08:57:00
Others-CCCPS105a,12.149845694375312,23-11-2016,09:31:00,979.0,2009.0,26.14747299,91.72804914,bike,low,3.0,0.0,1751911699232,1,2016-11-23 09:31:00
Others-CCCPS105a,12.855948232951718,23-11-2016,10:04:00,1145.0,2009.0,26.14747299,91.72804914,car,low,4.0,0.0,1751911699732,1,2016-11-23 10:04:00
Others-CCCPS105a,13.177760079641612,23-11-2016,10:31:00,1250.0,2009.0,26.14747299,91.72804914,truck,average,4.0,0.0,1751911700232,1,2016-11-23 10:31:00
Others-CCCPS105a,13.205236436037833,23-11-2016,11:04:00,1319.0,2009.0,26.14747299,91.72804914,cycle,average,6.0,0.0,1751911700732,1,2016-11-23 11:04:00
Others-CCCPS105a,13.627934295669489,23-11-2016,11:31:00,1376.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911701232,1,2016-11-23 11:31:00
Others-CCCPS105a,14.041075161772024,23-11-2016,11:57:00,1409.0,2009.0,26.14747299,91.72804914,truck,average,6.0,0.0,1751911701732,1,2016-11-23 11:57:00
Others-CCCPS105a,14.496207068193131,23-11-2016,12:31:00,1447.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911702232,1,2016-11-23 12:31:00
Others-CCCPS105a,14.749746142359385,23-11-2016,13:04:00,1481.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911702732,1,2016-11-23 13:04:00
Others-CCCPS105a,14.077710303633648,23-11-2016,13:31:00,1501.0,2009.0,26.14747299,91.72804914,truck,average,6.0,0.0,1751911703232,1,2016-11-23 13:31:00
Others-CCCPS105a,14.073728222996516,23-11-2016,13:57:00,1491.0,2009.0,26.14747299,91.72804914,truck,average,6.0,0.0,1751911703732,1,2016-11-23 13:57:00
Others-CCCPS105a,12.857003484320558,23-11-2016,14:30:00,1449.0,2009.0,26.14747299,91.72804914,cycle,average,5.0,0.0,1751911704232,1,2016-11-23 14:30:00
Others-CCCPS105a,12.146739671478349,23-11-2016,15:04:00,1373.0,2009.0,26.14747299,91.72804914,cycle,low,3.0,0.0,1751911704732,1,2016-11-23 15:04:00
Others-CCCPS105a,12.914484818317572,23-11-2016,15:31:00,1292.0,2009.0,26.14747299,91.72804914,truck,low,3.0,0.0,1751911705232,1,2016-11-23 15:31:00
Others-CCCPS105a,12.073071179691388,23-11-2016,16:04:00,1188.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911705732,1,2016-11-23 16:04:00
Others-CCCPS105a,12.0404181184669,23-11-2016,16:30:00,1106.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911706232,1,2016-11-23 16:30:00
Others-CCCPS105a,11.85286212045794,24-11-2016,08:00:00,635.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911706732,1,2016-11-24 08:00:00
Others-CCCPS105a,11.86998506719761,24-11-2016,08:27:00,678.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911707232,1,2016-11-24 08:27:00
Others-CCCPS105a,12.30741662518666,24-11-2016,09:00:00,772.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911707732,1,2016-11-24 09:00:00
Others-CCCPS105a,12.107635639621703,24-11-2016,09:34:00,873.0,2009.0,26.14747299,91.72804914,bike,low,3.0,0.0,1751911708232,1,2016-11-24 09:34:00
Others-CCCPS105a,12.785863613738178,24-11-2016,10:01:00,969.0,2009.0,26.14747299,91.72804914,car,low,4.0,0.0,1751911708732,1,2016-11-24 10:01:00
Others-CCCPS105a,12.7084718765555,24-11-2016,10:27:00,1076.0,2009.0,26.14747299,91.72804914,car,average,4.0,0.0,1751911709232,1,2016-11-24 10:27:00
Others-CCCPS105a,13.547098058735688,24-11-2016,11:00:00,1173.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911709732,1,2016-11-24 11:00:00
Others-CCCPS105a,13.168999502239922,24-11-2016,11:27:00,1228.0,2009.0,26.14747299,91.72804914,cycle,average,6.0,0.0,1751911710232,1,2016-11-24 11:27:00
Others-CCCPS105a,15.07289198606272,24-11-2016,12:00:00,1288.0,2009.0,26.14747299,91.72804914,car,high,10.0,0.0,1751911710732,1,2016-11-24 12:00:00
Others-CCCPS105a,14.301562966650074,24-11-2016,12:30:00,1360.0,2009.0,26.14747299,91.72804914,cycle,high,9.0,0.0,1751911711232,1,2016-11-24 12:30:00
Others-CCCPS105a,15.126650074664012,24-11-2016,13:04:00,1423.0,2009.0,26.14747299,91.72804914,truck,high,9.0,0.0,1751911711732,1,2016-11-24 13:04:00
Others-CCCPS105a,14.333021403683423,24-11-2016,13:30:00,1439.0,2009.0,26.14747299,91.72804914,car,high,8.0,0.0,1751911712232,1,2016-11-24 13:30:00
Others-CCCPS105a,14.727048282727726,24-11-2016,13:57:00,1424.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911712732,1,2016-11-24 13:57:00
Others-CCCPS105a,13.235102040816326,24-11-2016,14:30:00,1394.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911713232,1,2016-11-24 14:30:00
Others-CCCPS105a,13.216784469885514,24-11-2016,14:57:00,1348.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911713732,1,2016-11-24 14:57:00
Others-CCCPS105a,12.107317073170732,24-11-2016,15:31:00,1274.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911714232,1,2016-11-24 15:31:00
Others-CCCPS105a,12.471478347436536,24-11-2016,15:57:00,1184.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911714732,1,2016-11-24 15:57:00
Others-CCCPS105a,12.43325037332006,24-11-2016,16:31:00,1088.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911715232,1,2016-11-24 16:31:00
Others-CCCPS105a,11.852065704330512,25-11-2016,08:00:00,633.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911715732,1,2016-11-25 08:00:00
Others-CCCPS105a,11.852065704330512,25-11-2016,08:00:00,633.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911716232,1,2016-11-25 08:00:00
Others-CCCPS105a,12.2005574912892,25-11-2016,09:00:00,805.0,2009.0,26.14747299,91.72804914,car,average,3.0,0.0,1751911716732,1,2016-11-25 09:00:00
Others-CCCPS105a,11.961572921851667,25-11-2016,09:27:00,908.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911717232,1,2016-11-25 09:27:00
Others-CCCPS105a,12.568163265306122,25-11-2016,10:00:00,1025.0,2009.0,26.14747299,91.72804914,bike,low,4.0,0.0,1751911717732,1,2016-11-25 10:00:00
Others-CCCPS105a,12.604798407167744,25-11-2016,10:27:00,1117.0,2009.0,26.14747299,91.72804914,bike,low,4.0,0.0,1751911718232,1,2016-11-25 10:27:00
Others-CCCPS105a,13.565813837730214,25-11-2016,11:00:00,1220.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911718732,1,2016-11-25 11:00:00
Others-CCCPS105a,13.594883026381284,25-11-2016,11:27:00,1293.0,2009.0,26.14747299,91.72804914,car,average,6.0,0.0,1751911719232,1,2016-11-25 11:27:00
Others-CCCPS105a,14.703952215032354,25-11-2016,12:00:00,1366.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911719732,1,2016-11-25 12:00:00
Others-CCCPS105a,14.483066202090594,25-11-2016,12:34:00,1414.0,2009.0,26.14747299,91.72804914,bike,high,9.0,0.0,1751911720232,1,2016-11-25 12:34:00
Others-CCCPS105a,14.727844698855153,25-11-2016,13:00:00,1426.0,2009.0,26.14747299,91.72804914,car,high,9.0,0.0,1751911720732,1,2016-11-25 13:00:00
Others-CCCPS105a,14.33461423593828,25-11-2016,13:27:00,1443.0,2009.0,26.14747299,91.72804914,cycle,high,9.0,0.0,1751911721232,1,2016-11-25 13:27:00
Others-CCCPS105a,13.251428571428573,25-11-2016,14:00:00,1435.0,2009.0,26.14747299,91.72804914,car,average,5.0,0.0,1751911721732,1,2016-11-25 14:00:00
Others-CCCPS105a,12.99669487307118,25-11-2016,14:34:00,1398.0,2009.0,26.14747299,91.72804914,bike,average,5.0,0.0,1751911722232,1,2016-11-25 14:34:00
Others-CCCPS105a,12.577979094076657,25-11-2016,15:00:00,1351.0,2009.0,26.14747299,91.72804914,bike,average,4.0,0.0,1751911722732,1,2016-11-25 15:00:00
Others-CCCPS105a,12.50612244897959,25-11-2016,15:27:00,1271.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911723232,1,2016-11-25 15:27:00
Others-CCCPS105a,12.470681931309109,25-11-2016,16:00:00,1182.0,2009.0,26.14747299,91.72804914,car,low,3.0,0.0,1751911723732,1,2016-11-25 16:00:00
Others-CCCPS105a,12.03563962170234,25-11-2016,16:27:00,1094.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911724232,1,2016-11-25 16:27:00
Others-CCCPS105a,11.447685415629667,26-11-2016,08:01:00,622.0,2009.0,26.14747299,91.72804914,car,low,1.0,0.0,1751911724732,1,2016-11-26 08:01:00
Others-CCCPS105a,12.262817322050772,26-11-2016,08:28:00,660.0,2009.0,26.14747299,91.72804914,truck,low,2.0,0.0,1751911725232,1,2016-11-26 08:28:00
Others-CCCPS105a,11.895072175211547,26-11-2016,09:01:00,741.0,2009.0,26.14747299,91.72804914,car,low,2.0,0.0,1751911725732,1,2016-11-26 09:01:00
